School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2013-14,K210,,188 ROCHESTER AVENUE CONSOLIDATED LOCATION,,188 ROCHESTER AVENUE,K,17,631,188 ROCHESTER AVENUE CONSOLIDATED LOCATION,2,M.S. K394|Explore Empower Charter School|188 ROCHESTER AVENUE CONSOLIDATED LOCATION,0,1,2,1,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11213,40.672762,-73.927973,8,36,347,3036289,3013670022,Crown Heights North                                                        
2013-14,K211,84K724      ,Leadership Prep Canarsie Charter School (Leadershi,K724,1001 EAST 100 STREET,K,18,,1001 EAST 100 STREET CONSOLIDATED LOCATION,2,I.S. 211 John Wilson|Leadership Prep Canarsie Charter School (Leadershi|1001 EAST 100 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11236,40.643278,-73.896212,18,46,988,3326732,3082270001,Canarsie                                                                   
2013-14,K211,18K211,I.S. 211 John Wilson,K211,1001 EAST 100 STREET,K,18,703,1001 EAST 100 STREET CONSOLIDATED LOCATION,2,I.S. 211 John Wilson|Leadership Prep Canarsie Charter School (Leadershi|1001 EAST 100 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11236,40.643278,-73.896212,18,46,988,3326732,3082270001,Canarsie                                                                   
2013-14,K211,,1001 EAST 100 STREET CONSOLIDATED LOCATION,,1001 EAST 100 STREET,K,18,703,1001 EAST 100 STREET CONSOLIDATED LOCATION,2,I.S. 211 John Wilson|Leadership Prep Canarsie Charter School (Leadershi|1001 EAST 100 STREET CONSOLIDATED LOCATION,0,3,3,2,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11236,40.643278,-73.896212,18,46,988,3326732,3082270001,Canarsie                                                                   
2013-14,K212,21K212,P.S. 212 Lady Deborah Moody,K212,87 BAY  49 STREET,K,21,678,,1,P.S. 212 Lady Deborah Moody,0,0,1,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11214,40.587616,-73.985948,13,47,314,3187407,3069170001,Gravesend                                                                  
2013-14,K213,19K213,P.S. 213 New Lots,K213,580 HEGEMAN AVENUE,K,19,440,,1,P.S. 213 New Lots,0,2,4,2,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11207,40.66051,-73.890288,5,42,1104,3097334,3043240001,East New York                                                              
2013-14,K214,19K214,P.S. 214 Michael Friedsam,K214,2944 PITKIN AVENUE,K,19,991,,1,P.S. 214 Michael Friedsam,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11208,40.676513,-73.863151,5,37,1202,3095254,3042430001,Cypress Hills-City Line                                                    
2013-14,K215,21K215,P.S. 215 Morris H. Weiss,K215,415 AVENUE S,K,21,959,,1,P.S. 215 Morris H. Weiss,1,0,1,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11223,40.602084,-73.970013,15,47,41401,3178584,3066810169,Homecrest                                                                  
2013-14,K216,21K216,P.S. 216 Arturo Toscanini,K216,350 AVENUE X,K,21,623,,1,P.S. 216 Arturo Toscanini,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11223,40.590564,-73.969964,15,47,37401,3195175,3071960001,Gravesend                                                                  
2013-14,K217,22K217,P.S. 217 Colonel David Marcus School,K217,1100 NEWKIRK AVENUE,K,22,"1,302",,1,P.S. 217 Colonel David Marcus School,1,1,0,1,1,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11230,40.63398,-73.966558,14,40,526,3121072,3052320001,Flatbush                                                                   
2013-14,K218,19K683,"The School for Classics: An Academy of Thinkers, W",K683,370 FOUNTAIN AVENUE,K,19,309,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,3,"J.H.S. 218 James P. Sinnott|The School for Classics: An Academy of Thinkers, W|Invictus Preparatory Charter School|370 FOUNTAIN AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11208,40.670724,-73.874208,5,42,1118,3095977,3042780001,East New York                                                              
2013-14,K218,19K218,J.H.S. 218 James P. Sinnott,K218,370 FOUNTAIN AVENUE,K,19,488,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,3,"J.H.S. 218 James P. Sinnott|The School for Classics: An Academy of Thinkers, W|Invictus Preparatory Charter School|370 FOUNTAIN AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11208,40.670724,-73.874208,5,42,1118,3095977,3042780001,East New York                                                              
2013-14,K218,84K386      ,Invictus Preparatory Charter School,K386,370 FOUNTAIN AVENUE,K,19,,,3,"J.H.S. 218 James P. Sinnott|The School for Classics: An Academy of Thinkers, W|Invictus Preparatory Charter School|370 FOUNTAIN AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11208,40.670724,-73.874208,5,42,1118,3095977,3042780001,East New York                                                              
2013-14,K218,,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,,370 FOUNTAIN AVENUE,K,19,797,370 FOUNTAIN AVENUE CONSOLIDATED LOCATION,3,"J.H.S. 218 James P. Sinnott|The School for Classics: An Academy of Thinkers, W|Invictus Preparatory Charter School|370 FOUNTAIN AVENUE CONSOLIDATED LOCATION",1,3,17,3,1,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11208,40.670724,-73.874208,5,42,1118,3095977,3042780001,East New York                                                              
2013-14,K219,18K219,P.S. 219 Kennedy-King,K219,1060 CLARKSON AVENUE,K,18,559,,1,P.S. 219 Kennedy-King,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11212,40.659288,-73.922919,17,41,886,3101168,3046480001,Rugby-Remsen Village                                                       
2013-14,K220,20K220,J.H.S. 220 John J. Pershing,K220,4812 9TH AVENUE,K,20,"1,400",,1,J.H.S. 220 John J. Pershing,0,3,1,2,1,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11220,40.640545,-74.000731,12,38,108,3012824,3007780023,Sunset Park East                                                           
2013-14,K221,17K221,P.S. 221 Toussaint L'Ouverture,K221,791 EMPIRE BOULEVARD,K,17,450,791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,2,P.S. 221 Toussaint L'Ouverture|Citizens of the World Charter School New York 2 Cr|791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11213,40.663701,-73.936049,9,35,355,3038372,3014230014,Crown Heights South                                                        
2013-14,K221,84K692      ,Citizens of the World Charter School New York 2 Cr,K692,791 EMPIRE BOULEVARD,K,17,,791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,2,P.S. 221 Toussaint L'Ouverture|Citizens of the World Charter School New York 2 Cr|791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11213,40.663701,-73.936049,9,35,355,3038372,3014230014,Crown Heights South                                                        
2013-14,K221,,791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,,791 EMPIRE BOULEVARD,K,17,450,791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,2,P.S. 221 Toussaint L'Ouverture|Citizens of the World Charter School New York 2 Cr|791 EMPIRE BOULEVARD CONSOLIDATED LOCATION,1,1,0,1,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11213,40.663701,-73.936049,9,35,355,3038372,3014230014,Crown Heights South                                                        
2013-14,K222,22K222,P.S. 222 Katherine R. Snyder,K222,3301 QUENTIN ROAD,K,22,865,,1,P.S. 222 Katherine R. Snyder,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11234,40.613317,-73.938871,18,46,646,3212254,3077060001,Georgetown-Marine Park-Bergen Beach-Mill Basin                             
2013-14,K223,20K609,Urban Assembly School for Criminal Justice,K609,4200 16 AVENUE,K,20,485,4200 16 AVENUE CONSOLIDATED LOCATION,2,J.H.S. 223 The Montauk |  Urban Assembly School for Criminal Justice |  4200 16 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11204,40.634875,-73.981528,12,44,230,3125676,3053620021,Borough Park                                                               
2013-14,K223,20K223,J.H.S. 223 The Montauk,K223,4200 16 AVENUE,K,20,942,4200 16 AVENUE CONSOLIDATED LOCATION,2,J.H.S. 223 The Montauk |  Urban Assembly School for Criminal Justice |  4200 16 AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11204,40.634875,-73.981528,12,44,230,3125676,3053620021,Borough Park                                                               
2013-14,K223,,4200 16 AVENUE CONSOLIDATED LOCATION,,4200 16 AVENUE,K,20,"1,427",4200 16 AVENUE CONSOLIDATED LOCATION,2,J.H.S. 223 The Montauk |  Urban Assembly School for Criminal Justice |  4200 16 AVENUE CONSOLIDATED LOCATION,0,3,3,1,2,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11204,40.634875,-73.981528,12,44,230,3125676,3053620021,Borough Park                                                               
2013-14,K224,19K224,P.S. 224 Hale A. Woodruff,K224,757 WORTMAN AVENUE,K,19,595,,1,P.S. 224 Hale A. Woodruff,0,4,6,1,2,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11208,40.664075,-73.866092,5,42,1220,3098980,3045300001,East New York                                                              
2013-14,K345,19K345,P.S. 345 Patrolman Robert Bolden,K345,111 BERRIMAN STREET,K,19,689,,1,P.S. 345 Patrolman Robert Bolden,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11208,40.676129,-73.880337,5,37,1192,3088734,3039900001,East New York                                                              
2013-14,K225,75K771,P.S. K771,K771,1075 OCEAN VIEW AVENUE,K,21,422,1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,2,P.S. K225 - The Eileen E. Zaglin |  P.S. K771 |  1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11235,40.579737,-73.956329,13,48,61004,3245498,3087120056,Brighton Beach                                                             
2013-14,K225,21K225,P.S. K225 - The Eileen E. Zaglin,K225,1075 OCEAN VIEW AVENUE,K,21,907,1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,2,P.S. K225 - The Eileen E. Zaglin |  P.S. K771 |  1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11235,40.579737,-73.956329,13,48,61004,3245498,3087120056,Brighton Beach                                                             
2013-14,K225,,1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,,1075 OCEAN VIEW AVENUE,K,21,"1,329",1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,2,P.S. K225 - The Eileen E. Zaglin |  P.S. K771 |  1075 OCEAN VIEW AVENUE CONSOLIDATED LOCATION,0,1,3,1,0,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11235,40.579737,-73.956329,13,48,61004,3245498,3087120056,Brighton Beach                                                             
2013-14,K226,21K226,P.S. 226 Alfred De B.Mason,K226,6006 23 AVENUE,K,21,995,,1,P.S. 226 Alfred De B.Mason,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11204,40.615252,-73.97635,12,44,446,3172071,3065490024,Borough Park                                                               
2013-14,K227,20K227,J.H.S. 227 Edward B. Shallow,K227,6500 16 AVENUE,K,20,"1,314",,1,J.H.S. 227 Edward B. Shallow,0,1,6,0,1,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11204,40.62191,-73.995022,11,38,250,3133741,3055510018,Bensonhurst West                                                           
2013-14,K228,21K228,I.S. 228 David A. Boody,K228,228 AVENUE S,K,21,"1,048",,1,I.S. 228 David A. Boody,0,1,3,0,1,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,BROOKLYN ,11223,40.6013,-73.976953,11,47,410,3190273,3070840001,Bensonhurst East                                                           
2013-14,K229,20K229,P.S. 229 Dyker,K229,1400 BENSON AVENUE,K,20,"1,149",,1,P.S. 229 Dyker,0,0,0,0,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,BROOKLYN ,11228,40.610963,-74.013376,11,43,170,3167212,3063910024,Bath Beach                                                                 
2013-14,K230,15K230,P.S. 230 Doris L. Cohen,K230,1 ALBEMARLE ROAD,K,15,"1,355",,1,P.S. 230 Doris L. Cohen,0,0,0,0,0,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11218,40.645017,-73.980761,12,39,498,3124109,3053230032,Kensington-Ocean Parkway                                                   
2013-14,K232,18K598,Middle School of Marketing and Legal Studies,K598,905 WINTHROP STREET,K,18,312,905 WINTHROP STREET CONSOLIDATED LOCATION,3,East Flatbush Community Research School |  Arts & Media Preparatory Academy |  Middle School of Marketing and Legal Studies |  905 WINTHROP STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11203,40.65843,-73.929076,17,41,880,3099733,3046060025,Prospect Lefferts Gardens-Wingate                                          
2013-14,K232,18K581,East Flatbush Community Research School,K581,905 WINTHROP STREET,K,18,241,905 WINTHROP STREET CONSOLIDATED LOCATION,3,East Flatbush Community Research School |  Arts & Media Preparatory Academy |  Middle School of Marketing and Legal Studies |  905 WINTHROP STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11203,40.65843,-73.929076,17,41,880,3099733,3046060025,Prospect Lefferts Gardens-Wingate                                          
2013-14,K232,18K589,Arts & Media Preparatory Academy,K589,905 WINTHROP STREET,K,18,298,905 WINTHROP STREET CONSOLIDATED LOCATION,3,East Flatbush Community Research School |  Arts & Media Preparatory Academy |  Middle School of Marketing and Legal Studies |  905 WINTHROP STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11203,40.65843,-73.929076,17,41,880,3099733,3046060025,Prospect Lefferts Gardens-Wingate                                          
2013-14,K232,,905 WINTHROP STREET CONSOLIDATED LOCATION,,905 WINTHROP STREET,K,18,851,905 WINTHROP STREET CONSOLIDATED LOCATION,3,East Flatbush Community Research School |  Arts & Media Preparatory Academy |  Middle School of Marketing and Legal Studies |  905 WINTHROP STREET CONSOLIDATED LOCATION,2,15,4,6,6,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11203,40.65843,-73.929076,17,41,880,3099733,3046060025,Prospect Lefferts Gardens-Wingate                                          
2013-14,K233,18K233,P.S. 233 Langston Hughes,K233,9301 AVENUE B,K,18,544,,1,P.S. 233 Langston Hughes,1,0,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11236,40.651022,-73.91402,17,42,930,3104990,3047530001,Rugby-Remsen Village                                                       
2013-14,K234,22K234,J.H.S. 234 Arthur W. Cunningham,K234,1875 EAST  17 STREET,K,22,"1,863",,1,J.H.S. 234 Arthur W. Cunningham,0,4,8,1,3,9C,1751-2000,0.81,5.43,8.48,3.24,2.33,BROOKLYN ,11229,40.60422,-73.955485,15,48,558,3184057,3068210244,Madison                                                                    
2013-14,K235,18K235,P.S. 235 Lenox School,K235,525 LENOX ROAD,K,18,"1,234",,1,P.S. 235 Lenox School,0,0,0,0,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,BROOKLYN ,11203,40.654704,-73.941089,17,41,814,3107846,3048440001,East Flatbush-Farragut                                                     
2013-14,K236,22K236,P.S. 236 Mill Basin,K236,6302 AVENUE U,K,22,581,,1,P.S. 236 Mill Basin,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11234,40.615998,-73.912989,18,46,698,3326821,3084640001,Georgetown-Marine Park-Bergen Beach-Mill Basin                             
2013-14,K237,20K682,The Academy of Talented Scholars,K682,50 AVENUE P,K,20,344,50 AVENUE P CONSOLIDATED LOCATION,2,The Academy of Talented Scholars |  Brooklyn School of Inquiry |  50 AVENUE P CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11204,40.60731,-73.986595,11,44,428,3396829,3066180001,Bensonhurst East                                                           
2013-14,K237,20K686,Brooklyn School of Inquiry,K686,50 AVENUE P,K,20,378,50 AVENUE P CONSOLIDATED LOCATION,2,The Academy of Talented Scholars |  Brooklyn School of Inquiry |  50 AVENUE P CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11204,40.60731,-73.986595,11,44,428,3396829,3066180001,Bensonhurst East                                                           
2013-14,K237,,50 AVENUE P CONSOLIDATED LOCATION,,50 AVENUE P,K,20,722,50 AVENUE P CONSOLIDATED LOCATION,2,The Academy of Talented Scholars |  Brooklyn School of Inquiry |  50 AVENUE P CONSOLIDATED LOCATION,0,0,3,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11204,40.60731,-73.986595,11,44,428,3396829,3066180001,Bensonhurst East                                                           
2013-14,K238,21K238,P.S. 238 Anne Sullivan,K238,1633 EAST  8 STREET,K,21,550,,1,P.S. 238 Anne Sullivan,0,2,1,1,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11223,40.608862,-73.965058,15,44,420,3176229,3066400013,Homecrest                                                                  
2013-14,K282,13K282,P.S. 282 Park Slope,K282,180 6 AVENUE,K,13,"1,004",,1,P.S. 282 Park Slope,1,2,2,3,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,BROOKLYN ,11217,40.67634,-73.977367,6,39,131,3019597,3009500024,Park Slope-Gowanus                                                         
2013-14,K239,21K239,Mark Twain I.S. 239 for the Gifted & Talented,K239,2401 NEPTUNE AVENUE,K,21,"1,312",,1,Mark Twain I.S. 239 for the Gifted & Talented,0,1,1,0,1,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,BROOKLYN ,11224,40.578188,-73.99203,13,47,330,3188221,3069650140,Seagate-Coney Island                                                       
2013-14,K240,22K240,Andries Hudde,K240,2500 NOSTRAND AVENUE,K,22,916,,1,Andries Hudde,2,6,6,0,5,5C,751-1000,0.52,1.71,2.49,1.16,0.75,BROOKLYN ,11210,40.623561,-73.946279,14,45,748,3208638,3076290030,Midwood                                                                    
2013-14,K241,17K241,P.S. 241 Emma L. Johnston,K241,976 PRESIDENT STREET,K,17,657,,1,P.S. 241 Emma L. Johnston,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11225,40.669339,-73.960675,9,35,213,3378160,3011880001,Crown Heights South                                                        
2013-14,K242,18K635,Olympus Academy,K635,755 EAST  100 STREET,K,18,192,,1,Olympus Academy,0,1,0,1,0,2C,1-250,0.43,1.03,1.23,0.99,0.41,BROOKLYN ,11236,40.645685,-73.8989,18,46,974,3229773,3081880001,Canarsie                                                                   
2013-14,K243,16K243,P.S. 243K- The Weeksville School,K243,1580 DEAN STREET,K,16,286,1580 DEAN STREET CONSOLIDATED LOCATION,2,P.S. 243K- The Weeksville School|LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL|1580 DEAN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11213,40.676094,-73.935688,8,36,309,3035761,3013470001,Crown Heights North                                                        
2013-14,K243,84K360      ,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,K360,1580 DEAN STREET,K,16,,1580 DEAN STREET CONSOLIDATED LOCATION,2,P.S. 243K- The Weeksville School|LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL|1580 DEAN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11213,40.676094,-73.935688,8,36,309,3035761,3013470001,Crown Heights North                                                        
2013-14,K243,,1580 DEAN STREET CONSOLIDATED LOCATION,,1580 DEAN STREET,K,16,286,1580 DEAN STREET CONSOLIDATED LOCATION,2,P.S. 243K- The Weeksville School|LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL|1580 DEAN STREET CONSOLIDATED LOCATION,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,BROOKLYN ,11213,40.676094,-73.935688,8,36,309,3035761,3013470001,Crown Heights North                                                        
2013-14,K244,18K244,P.S. 244 Richard R. Green,K244,5404 TILDEN AVENUE,K,18,704,,1,P.S. 244 Richard R. Green,0,0,1,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,BROOKLYN ,11203,40.648423,-73.925948,17,45,946,3104513,3047390001,Rugby-Remsen Village                                                       
2013-14,K246,17K246,M.S. 246 Walt Whitman,K246,72 VERONICA PLACE,K,17,603,72 VERONICA PLACE CONSOLIDATED LOCATION,3,M.S. 246 Walt Whitman|Fahari Academy Charter School|ALC - MS 246|72 VERONICA PLACE CONSOLIDATION LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,BROOKLYN ,11226,40.648608,-73.952821,17,40,794,3117381,3051100025,Erasmus                                                                    
